timestamp,a_mm,b_mm,x_mm,y_mm,theta_rad,theta_deg
14:39:12,-1.0,309.0,309.47073112945867,-0.7947498310780425,0.9627841816423005,55.16347019006065
14:39:13,-1.0,307.0,307.47073932254193,-0.7947710244257066,0.96280274008582,55.16453351054865
14:39:13,8191.0,313.0,8048.8013751547005,7678.115051187799,1.0652148085887743,61.0323128069726
14:39:13,8191.0,307.0,8051.4364479601745,7687.415528167722,1.0658844133856862,61.070678335777366
14:39:14,-1.0,311.0,311.47072304159315,-0.7947289112776011,0.9627658615308822,55.16242052499617
14:39:14,8191.0,305.0,8052.315607440177,7690.520106572384,1.0661075175590655,61.08346126330376
14:39:14,-1.0,289.0,289.4708181549398,-0.7949750148063095,0.9629813061200853,55.17476459067644
14:39:14,-1.0,287.0,287.4708275234882,-0.7949992659416546,0.9630025271449796,55.17598046583983
14:39:15,-1.0,290.0,290.470813519045,-0.7949630151512458,0.9629708051931365,55.1741629318813
14:39:15,8191.0,295.0,8056.717413018794,7706.076226550157,1.0672223074532068,61.14733401928189
14:39:15,8191.0,300.0,8054.51525900426,7698.291237384544,1.0666650648147469,61.1154063679334
14:39:16,-1.0,295.0,295.4707908102655,-0.7949042417291203,0.9629193667428558,55.171215725775525
14:39:16,-1.0,295.0,295.4707908102655,-0.7949042417291203,0.9629193667428558,55.171215725775525
14:39:16,-1.0,295.0,295.4707908102655,-0.7949042417291203,0.9629193667428558,55.171215725775525
14:39:16,-1.0,298.0,298.47077755019905,-0.7948699278555805,0.9628893309009202,55.16949479879849
14:39:17,-1.0,296.0,296.47078636042585,-0.7948927262006172,0.9629092872549735,55.17063821366021
14:39:17,-1.0,291.0,291.47080891496046,-0.7949510982797288,0.962960376320597,55.1735654014997
14:39:17,-1.0,296.0,296.47078636042585,-0.7948927262006172,0.9629092872549735,55.17063821366021
14:39:17,-1.0,301.0,301.4707645540395,-0.7948363004786969,0.9628598928425318,55.167808122295774
14:39:18,-1.0,289.0,289.4708181549398,-0.7949750148063095,0.9629813061200853,55.17476459067644
14:39:18,-1.0,294.0,294.4707952903277,-0.7949158358876054,0.9629295146887518,55.171797160246086
14:39:18,-1.0,296.0,296.47078636042585,-0.7948927262006172,0.9629092872549735,55.17063821366021
14:39:19,-1.0,297.0,297.4707819405039,-0.7948812885049171,0.9628992755347094,55.170064584343415
14:39:19,-1.0,292.0,292.4708043423599,-0.7949392633380439,0.9629500187633784,55.17297195718501
14:39:19,-1.0,299.0,299.4707731892145,-0.7948586434767279,0.9628794526815605,55.16892881852007
14:39:19,-1.0,302.0,302.47076027927505,-0.7948252403589844,0.9628502099229139,55.1672533318683
14:39:20,-1.0,307.0,307.47073932254193,-0.7947710244257066,0.96280274008582,55.16453351054865
14:39:20,-1.0,297.0,297.4707819405039,-0.7948812885049171,0.9628992755347094,55.170064584343415
